"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.241726169E2,-3.884748459E0,-1.645355225E-1,1.850570202E0
1.241773043E2,-3.807025433E0,-1.908187866E-1,1.931499243E0
1.241819918E2,-3.608414173E0,-1.499586105E-1,1.926004410E0
1.241866792E2,-3.355966091E0,-1.710643768E-1,2.011204958E0
1.241913666E2,-3.202861071E0,-1.919069290E-1,2.067720413E0
1.241960540E2,-2.938746929E0,-1.550941467E-1,2.100663662E0
1.242007415E2,-2.554126740E0,-1.753110886E-1,2.172685862E0
1.242054290E2,-2.345619678E0,-1.759891510E-1,2.164492130E0
1.242101164E2,-2.141015053E0,-1.284456253E-1,2.109881878E0
1.242148039E2,-1.988213062E0,-7.578849792E-2,1.951491117E0
1.242194913E2,-1.844281793E0,-2.286720276E-2,1.794363618E0
1.242241787E2,-1.757191658E0,1.604080200E-3,1.648024321E0
1.242288662E2,-1.578810334E0,3.101253510E-2,1.416370869E0
1.242335536E2,-1.448116660E0,5.569171906E-2,1.213875055E0
1.242382411E2,-1.331597686E0,9.947681427E-2,9.875477552E-1
1.242429285E2,-1.167210579E0,1.574974060E-1,7.610386610E-1
1.242476160E2,-9.454243183E-1,4.328632355E-2,5.771162510E-1
1.242523033E2,-7.428699732E-1,-4.221248627E-2,4.500362873E-1
1.242569908E2,-6.456971169E-1,-1.086521149E-1,3.412934542E-1
1.242616783E2,-5.488029718E-1,-1.178493500E-1,2.126320601E-1
1.242663657E2,-4.331737757E-1,-1.702756882E-1,1.452628374E-1
1.242710531E2,-2.845741510E-1,-2.467803955E-1,1.008291245E-1
1.242757406E2,-2.466719151E-1,-3.043413162E-1,9.848129749E-2
1.242804280E2,-1.807273626E-1,-4.146471024E-1,1.909174919E-1
1.242851154E2,-6.306803226E-2,-4.915809631E-1,2.539825439E-1
1.242898029E2,-1.330838203E-1,-6.021337509E-1,2.447980642E-1
1.242944903E2,-1.038842201E-1,-7.366838455E-1,3.214074373E-1
1.242991778E2,-5.683994293E-2,-8.903865814E-1,3.739215136E-1
1.243038652E2,-4.464828968E-2,-1.001091957E0,3.402762413E-1
1.243085527E2,-3.367519379E-2,-1.169167519E0,3.785080910E-1
1.243132401E2,3.347837925E-2,-1.332369804E0,3.978400230E-1
1.243179275E2,4.709327221E-2,-1.557599068E0,3.695051670E-1
1.243226150E2,9.335672855E-2,-1.777872086E0,3.603367805E-1
1.243273024E2,1.292715073E-1,-2.017088413E0,3.654763699E-1
1.243319899E2,1.453450918E-1,-2.251292706E0,4.615079165E-1
1.243366773E2,1.415573359E-1,-2.542645931E0,4.331666231E-1
1.243413647E2,1.703760624E-1,-2.742949963E0,3.999378681E-1
1.243460522E2,2.414356470E-1,-2.933591843E0,4.380828142E-1
1.243507396E2,2.208093405E-1,-3.066819191E0,4.565200806E-1
1.243554271E2,2.233549356E-1,-3.252631664E0,4.887045622E-1
1.243601145E2,3.352229595E-1,-3.476623535E0,5.488303900E-1
1.243648020E2,3.459933996E-1,-3.638387680E0,5.698195696E-1
1.243694893E2,3.751659989E-1,-3.704571247E0,5.133795738E-1
1.243741768E2,4.899686575E-1,-3.847313881E0,5.325549841E-1
1.243788642E2,6.764878631E-1,-4.009088993E0,6.368017197E-1
1.243835517E2,7.342155576E-1,-4.137228966E0,6.779911518E-1
1.243882391E2,7.156757712E-1,-4.169644833E0,7.471395731E-1
1.243929266E2,7.449547648E-1,-4.221205711E0,6.577847600E-1
1.243976140E2,6.547502279E-1,-4.196271896E0,5.631669760E-1
1.244023014E2,7.034425139E-1,-4.133124352E0,5.447584391E-1
1.244069889E2,6.805788875E-1,-4.103458405E0,5.358082056E-1
1.244116763E2,7.630192637E-1,-4.030717850E0,5.605130196E-1
1.244163638E2,8.454919457E-1,-3.886260986E0,5.663732290E-1
1.244210512E2,1.028979063E0,-3.818279743E0,3.717726469E-1
1.244257386E2,9.405195713E-1,-3.740650654E0,3.163352013E-1
1.244304261E2,8.669986725E-1,-3.548234940E0,2.327759266E-1
1.244351135E2,7.222113609E-1,-3.279428959E0,1.211771965E-1
1.244398010E2,7.645753026E-1,-3.068137646E0,5.470156670E-3
1.244444884E2,7.500901818E-1,-2.890395164E0,-1.382349730E-1
1.244491759E2,8.701081276E-1,-2.655334473E0,-2.047197819E-1
1.244538633E2,6.893277168E-1,-2.410850525E0,-3.327156305E-1
1.244585507E2,6.764148474E-1,-2.118747234E0,-4.935339689E-1
1.244632381E2,5.875016451E-1,-1.860286713E0,-6.342939138E-1
1.244679256E2,5.375901461E-1,-1.640173912E0,-7.740089893E-1
1.244726130E2,5.122267008E-1,-1.357980728E0,-8.982229233E-1
1.244773005E2,3.678697944E-1,-1.142831802E0,-1.040294051E0
1.244819879E2,3.246090412E-1,-8.846893311E-1,-1.161829710E0
1.244866753E2,2.580618858E-1,-6.839799881E-1,-1.248525262E0
1.244913628E2,1.682968140E-1,-5.262823105E-1,-1.324236870E0
1.244960502E2,1.606383324E-1,-3.493938446E-1,-1.417674541E0
1.245007377E2,1.393817663E-1,-2.633008957E-1,-1.509856939E0
1.245054251E2,9.013509750E-2,-1.197347641E-1,-1.548288584E0
1.245101126E2,1.036530137E-1,2.863407135E-2,-1.580897093E0
1.245148000E2,2.676475048E-2,1.196336746E-1,-1.626952887E0
1.245194874E2,-4.020100832E-2,1.867542267E-1,-1.657932043E0
1.245241749E2,-2.081918716E-2,2.969608307E-1,-1.630678654E0
1.245288623E2,-2.527278662E-2,4.167165756E-1,-1.669626236E0
1.245335498E2,-3.436452150E-2,5.364255905E-1,-1.688875556E0
1.245382372E2,-9.139859676E-2,6.895141602E-1,-1.655037165E0
1.245429246E2,-7.711237669E-2,9.284448624E-1,-1.711861372E0
1.245476121E2,-4.413253069E-2,1.052363396E0,-1.749347210E0
1.245522995E2,-6.940841675E-3,1.204805374E0,-1.796136498E0
1.245569869E2,2.963417768E-2,1.299701691E0,-1.813955307E0
1.245616744E2,2.240055799E-2,1.461374283E0,-1.898484230E0
1.245663618E2,6.698793173E-2,1.560691833E0,-1.982715368E0
1.245710493E2,1.633683443E-1,1.731559753E0,-2.109711409E0
1.245757367E2,2.014788389E-1,1.935642242E0,-2.159979820E0
1.245804241E2,2.819110751E-1,2.048626900E0,-2.238842249E0
1.245851116E2,3.330919147E-1,2.080213547E0,-2.269737720E0
1.245897990E2,3.359943926E-1,2.073544502E0,-2.290853024E0
1.245944865E2,3.288600147E-1,2.047793388E0,-2.306924582E0
1.245991739E2,3.788658082E-1,1.955239296E0,-2.332118511E0
1.246038613E2,3.428384364E-1,1.901185036E0,-2.275362492E0
1.246085488E2,2.928332388E-1,1.928699493E0,-2.155414343E0
1.246132362E2,2.959832847E-1,1.980423927E0,-2.000566006E0
1.246179237E2,2.519021034E-1,2.085100174E0,-1.848614931E0
1.246226111E2,2.611682713E-1,2.228408813E0,-1.703958869E0
1.246272986E2,2.520736158E-1,2.419899940E0,-1.580809593E0
1.246319860E2,2.103563249E-1,2.611765862E0,-1.512426972E0
1.246366734E2,2.126214802E-1,2.827890396E0,-1.513290524E0
1.246413609E2,1.729040444E-1,3.058662415E0,-1.521438956E0
1.246460483E2,1.342074275E-1,3.351837158E0,-1.560958385E0
1.246507358E2,3.921538591E-2,3.669029236E0,-1.646624565E0
1.246554232E2,-1.168229580E-1,4.019659042E0,-1.721622229E0
1.246601106E2,-3.434235454E-1,4.413125992E0,-1.762685657E0
1.246647980E2,-4.776775241E-1,4.681975365E0,-1.727518082E0
1.246694855E2,-6.964777708E-1,4.864489555E0,-1.626296759E0
1.246741729E2,-9.088120461E-1,5.065804482E0,-1.478789806E0
1.246788604E2,-1.085773468E0,5.156739235E0,-1.213865280E0
1.246835478E2,-1.198653579E0,5.022701263E0,-8.173551559E-1
1.246882352E2,-1.247301459E0,4.773953438E0,-3.465814590E-1
1.246929227E2,-1.294064760E0,4.415423393E0,1.793582439E-1
1.246976101E2,-1.229154587E0,3.952076912E0,6.364209652E-1
1.247022976E2,-1.071935177E0,3.517957687E0,1.058549285E0
1.247069850E2,-8.656330109E-1,3.012739182E0,1.470080853E0
1.247116725E2,-6.966176629E-1,2.565583229E0,1.761273861E0
1.247163599E2,-5.075568557E-1,2.190757751E0,1.999194264E0
1.247210473E2,-2.938082814E-1,1.849910736E0,2.212528467E0
1.247257348E2,-3.635734320E-2,1.523851395E0,2.420298338E0
1.247304222E2,2.454964519E-1,1.322429657E0,2.569714308E0
1.247351097E2,4.894879162E-1,1.106802940E0,2.679684162E0
1.247397971E2,7.337750196E-1,9.008245468E-1,2.726140261E0
1.247444846E2,9.830914736E-1,7.665452957E-1,2.852305651E0
1.247491720E2,1.223072886E0,5.652647018E-1,2.933807850E0
1.247538594E2,1.420313478E0,3.735761642E-1,2.932612896E0
1.247585468E2,1.512452960E0,2.105016708E-1,2.862935543E0
1.247632343E2,1.647707582E0,-5.336761475E-3,2.777112961E0
1.247679217E2,1.754104137E0,-2.070426941E-1,2.722736597E0
1.247726092E2,1.817265987E0,-3.325290680E-1,2.642337322E0
1.247772966E2,1.837241650E0,-4.918079376E-1,2.583804607E0
1.247819840E2,1.823542237E0,-5.605745316E-1,2.446750879E0
1.247866715E2,1.809646845E0,-6.057710648E-1,2.379806280E0
1.247913589E2,1.723868608E0,-5.747928619E-1,2.311420918E0
1.247960464E2,1.642779827E0,-4.867773056E-1,2.184528828E0
1.248007338E2,1.504289508E0,-3.513050079E-1,2.090201616E0
1.248054212E2,1.356151342E0,-2.496147156E-1,2.009631157E0
1.248101087E2,1.207799077E0,-1.099014282E-1,1.928797007E0
1.248147961E2,1.030459166E0,2.001571655E-2,1.862193704E0
1.248194836E2,9.244202375E-1,8.282756805E-2,1.781351447E0
1.248241710E2,7.221443057E-1,1.933240891E-1,1.672006845E0
1.248288585E2,5.621502399E-1,3.275489807E-1,1.548677087E0
1.248335459E2,3.104591966E-1,4.424085617E-1,1.310879111E0
1.248382333E2,1.200609207E-1,5.138835907E-1,1.063356161E0
1.248429208E2,-1.189048290E-1,5.419588089E-1,9.061510563E-1
1.248476082E2,-2.628098726E-1,6.270103455E-1,7.671532631E-1
1.248522956E2,-3.880418539E-1,6.542291641E-1,5.887485743E-1
1.248569831E2,-4.850378036E-1,6.809806824E-1,4.471760988E-1
1.248616705E2,-6.780232191E-1,7.263336182E-1,1.700358391E-1
1.248663579E2,-7.039272785E-1,7.281150818E-1,-1.797318459E-2
1.248710454E2,-7.204192877E-1,7.055225372E-1,-1.409738064E-1
1.248757328E2,-6.845161915E-1,6.060180664E-1,-2.133839130E-1
1.248804203E2,-6.297302246E-1,3.818988800E-1,-3.022446632E-1
1.248851077E2,-5.704121590E-1,1.576204300E-1,-3.023364544E-1
1.248897951E2,-4.969785213E-1,-1.145668030E-1,-2.901179790E-1
1.248944826E2,-4.571758509E-1,-3.436918259E-1,-2.222647667E-1
1.248991700E2,-3.505094051E-1,-5.440425873E-1,-1.606104374E-1
1.249038574E2,-2.486139536E-1,-7.728824615E-1,-1.429245472E-1
1.249085449E2,-1.800057888E-1,-1.006200790E0,-9.724235535E-2
1.249132324E2,-2.066295147E-1,-1.301297188E0,-5.696666241E-2
1.249179198E2,-1.753780842E-1,-1.591107368E0,4.513382912E-2
1.249226072E2,-1.387524605E-1,-1.885142326E0,6.095540524E-2
1.249272947E2,-6.334483624E-2,-2.121187210E0,1.248321533E-1
1.249319821E2,1.737201214E-2,-2.366176605E0,2.226183414E-1
1.249366696E2,7.478559017E-2,-2.615309238E0,2.156841755E-1
1.249413570E2,-5.911231041E-3,-2.892515659E0,2.331080437E-1
1.249460444E2,1.439189911E-2,-3.083060741E0,2.748520374E-1
1.249507318E2,-6.041049957E-2,-3.282646179E0,3.695851564E-1
1.249554193E2,-1.393979788E-1,-3.491250038E0,4.456247091E-1
1.249601067E2,-6.477439404E-2,-3.622788429E0,5.127259493E-1
1.249647942E2,-9.484255314E-2,-3.801629543E0,6.473981738E-1
1.249694816E2,-8.140850067E-2,-3.936902046E0,6.584870815E-1
1.249741690E2,-1.026213169E-2,-4.004782200E0,6.464997530E-1
1.249788565E2,-4.420757294E-2,-4.057936192E0,7.503109574E-1
1.249835439E2,-1.262975931E-1,-4.196736336E0,8.414765596E-1
1.249882314E2,3.037250042E-2,-4.368471622E0,7.768176794E-1
1.249929188E2,1.675077677E-1,-4.496605396E0,7.191424966E-1
1.249976063E2,2.420943975E-1,-4.480820656E0,6.112107635E-1
1.250022937E2,3.642247915E-1,-4.378671646E0,4.433841705E-1
1.250069811E2,4.140713215E-1,-4.266826153E0,3.398373127E-1
1.250116686E2,4.155423641E-1,-4.188360214E0,2.334345579E-1
1.250163560E2,5.217330456E-1,-4.052431107E0,1.144807339E-1
1.250210435E2,5.747052431E-1,-3.940407276E0,3.543031216E-2
1.250257309E2,5.503904819E-1,-3.818878174E0,-1.351058483E-2
1.250304183E2,5.106821060E-1,-3.616240501E0,-1.758335829E-1
1.250351058E2,5.321471691E-1,-3.394749641E0,-2.125790119E-1
1.250397932E2,5.430008173E-1,-3.221363068E0,-2.387021780E-1
1.250444806E2,5.336073637E-1,-3.024329662E0,-2.015140057E-1
1.250491681E2,6.425092220E-1,-2.803701878E0,-2.779414654E-1
1.250538555E2,6.782771349E-1,-2.564322472E0,-4.153556824E-1
1.250585429E2,7.125974894E-1,-2.344476700E0,-4.559601545E-1
1.250632304E2,8.317955732E-1,-2.153646946E0,-5.432862043E-1
1.250679178E2,9.021392465E-1,-1.896173000E0,-5.865153074E-1
1.250726053E2,1.014621496E0,-1.662940979E0,-6.192469597E-1
1.250772927E2,1.025714397E0,-1.391838074E0,-7.277799845E-1
1.250819802E2,9.783504009E-1,-1.145130157E0,-8.310495615E-1
1.250866676E2,8.582254648E-1,-8.654851913E-1,-9.293580055E-1
1.250913550E2,9.572494030E-1,-5.385780334E-1,-9.846376181E-1
1.250960425E2,9.646588564E-1,-2.600440979E-1,-9.827450514E-1
1.251007299E2,9.572656155E-1,5.142974854E-2,-1.000521421E0
1.251054174E2,9.733387828E-1,3.384342194E-1,-1.052367210E0
1.251101048E2,9.459518194E-1,6.009740829E-1,-1.133645415E0
1.251147922E2,1.028247833E0,8.295536041E-1,-1.163031697E0
1.251194797E2,1.062436819E0,1.091167450E0,-1.169116735E0
1.251241671E2,1.163668871E0,1.371505737E0,-1.319251895E0
1.251288546E2,1.164601088E0,1.665764809E0,-1.493787766E0
1.251335420E2,1.127612829E0,1.902270317E0,-1.620901346E0
1.251382295E2,1.081501126E0,2.057216644E0,-1.781872153E0
1.251429168E2,9.737136364E-1,2.235884666E0,-1.957377672E0
1.251476043E2,9.765802622E-1,2.309261322E0,-2.166311741E0
1.251522917E2,9.227753878E-1,2.344448090E0,-2.308029652E0
1.251569792E2,8.554415703E-1,2.355869293E0,-2.454146385E0
1.251616666E2,8.176504374E-1,2.262335777E0,-2.523215771E0
1.251663541E2,7.471107244E-1,2.145272255E0,-2.615312576E0
1.251710415E2,5.959734917E-1,2.019087791E0,-2.581875563E0
1.251757289E2,5.457631350E-1,1.917294502E0,-2.556364059E0
1.251804164E2,5.198854208E-1,1.849495888E0,-2.552679062E0
1.251851038E2,4.178791046E-1,1.825256348E0,-2.470090866E0
1.251897913E2,1.296119690E-1,1.973567009E0,-2.303622246E0
1.251944787E2,-1.969382763E-1,2.203431129E0,-1.995386600E0
1.251991661E2,-5.479558706E-1,2.495599747E0,-1.626411080E0
1.252038536E2,-8.090137243E-1,2.854756355E0,-1.387815475E0
1.252085410E2,-8.992322683E-1,3.213857651E0,-1.226983547E0
1.252132285E2,-8.858953714E-1,3.544136047E0,-1.134765267E0
1.252179159E2,-7.164001465E-1,3.888542175E0,-1.207601428E0
1.252226033E2,-4.769090414E-1,4.151309013E0,-1.331637979E0
1.252272908E2,-1.864066124E-1,4.461406708E0,-1.541595101E0
1.252319782E2,1.072882414E-1,4.737267494E0,-1.776644945E0
1.252366656E2,3.039356470E-1,4.973972321E0,-1.875267625E0
1.252413531E2,4.850820303E-1,5.142779350E0,-1.776163816E0
1.252460405E2,6.366398335E-1,5.301083565E0,-1.570731044E0
1.252507280E2,7.396436930E-1,5.315079689E0,-1.201689720E0
1.252554154E2,7.798126936E-1,5.185027122E0,-7.404323816E-1
1.252601028E2,7.620224953E-1,4.987680435E0,-2.343324423E-1
1.252647903E2,7.915365696E-1,4.670683861E0,2.407590151E-1
1.252694777E2,6.340510845E-1,4.215156555E0,5.658661127E-1
1.252741652E2,4.522773027E-1,3.678678513E0,8.322949409E-1
1.252788526E2,1.937261820E-1,3.109205246E0,1.092914939E0
1.252835400E2,-4.593467712E-2,2.497250557E0,1.300122023E0
1.252882275E2,-3.335092068E-1,1.885895729E0,1.516043901E0
1.252929149E2,-5.829588175E-1,1.447173119E0,1.702316046E0
1.252976024E2,-9.854969978E-1,1.013577461E0,1.854162216E0
1.253022898E2,-1.368844151E0,7.236957550E-1,1.976314306E0
1.253069773E2,-1.747352719E0,4.960594177E-1,2.073403597E0
1.253116647E2,-2.058661461E0,3.115062714E-1,2.178897858E0
1.253163521E2,-2.360165596E0,1.221723557E-1,2.216206551E0
1.253210396E2,-2.570487976E0,6.190204620E-2,2.223574877E0
1.253257270E2,-2.732569695E0,-6.061935425E-2,2.177165508E0
1.253304144E2,-2.860686302E0,-1.305942535E-1,2.158232212E0
1.253351018E2,-2.892486095E0,-1.910572052E-1,2.123748302E0
1.253397893E2,-2.880459785E0,-2.276449203E-1,2.155024767E0
1.253444767E2,-2.848369598E0,-2.403135300E-1,2.123131514E0
1.253491642E2,-2.753021955E0,-2.672710419E-1,2.076083899E0
1.253538516E2,-2.699588299E0,-1.889677048E-1,2.085774422E0
1.253585391E2,-2.659370899E0,-1.153984070E-1,2.066470623E0
1.253632265E2,-2.637285948E0,-3.694915771E-2,2.018589497E0
1.253679139E2,-2.580537319E0,8.468151093E-2,1.937585592E0
1.253726014E2,-2.570444107E0,1.873531342E-1,1.876386166E0
1.253772888E2,-2.501643896E0,2.806749344E-1,1.825431705E0
1.253819763E2,-2.484154701E0,3.551082611E-1,1.727420568E0
1.253866637E2,-2.470304489E0,4.058351517E-1,1.553587317E0
1.253913511E2,-2.378859997E0,4.567756653E-1,1.437833786E0
1.253960386E2,-2.262629986E0,4.696865082E-1,1.303700209E0
1.254007260E2,-2.088170290E0,5.354080200E-1,1.165434361E0
1.254054135E2,-1.898849964E0,5.725660324E-1,9.751901627E-1
1.254101009E2,-1.675626040E0,6.146335602E-1,8.237907887E-1
1.254147884E2,-1.375749826E0,5.612010956E-1,7.207593918E-1
1.254194758E2,-1.190539360E0,5.557661057E-1,6.038813591E-1
1.254241632E2,-9.432345629E-1,5.456590652E-1,4.827289581E-1
1.254288506E2,-6.771163940E-1,5.882234573E-1,3.812655210E-1
1.254335381E2,-4.688684940E-1,5.399618149E-1,3.137542009E-1
1.254382255E2,-2.420607805E-1,4.057474136E-1,2.657976151E-1
1.254429129E2,-9.269320965E-2,3.385610580E-1,2.468507290E-1
1.254476004E2,3.178799152E-2,3.000316620E-1,1.897914410E-1
1.254522878E2,1.313501596E-1,1.849355698E-1,1.949255466E-1
1.254569753E2,2.249792814E-1,3.159141541E-2,1.905224323E-1
1.254616627E2,2.409001589E-1,-1.743001938E-1,1.957365274E-1
1.254663502E2,2.460798025E-1,-3.705263138E-1,2.249947786E-1
1.254710376E2,3.074147701E-1,-5.523185730E-1,2.400527000E-1
1.254757250E2,3.148469925E-1,-7.244701385E-1,2.457585335E-1
1.254804125E2,3.640255928E-1,-9.730567932E-1,2.276222706E-1
1.254850999E2,3.736437559E-1,-1.231088638E0,1.998956203E-1
1.254897874E2,4.731828570E-1,-1.531954765E0,3.298573494E-1
1.254944748E2,4.283865690E-1,-1.870813370E0,3.974186182E-1
1.254991622E2,5.408647656E-1,-2.195040703E0,4.119676352E-1
1.255038497E2,5.379575491E-1,-2.461695671E0,4.306228161E-1
1.255085371E2,5.392212868E-1,-2.713903904E0,5.010544062E-1
1.255132246E2,5.350146294E-1,-2.908719063E0,5.703752041E-1
1.255179120E2,5.683767200E-1,-3.065351009E0,5.763170719E-1
1.255225994E2,4.814155102E-1,-3.193442822E0,5.857558250E-1
1.255272868E2,6.044552922E-1,-3.412449360E0,6.704611778E-1
1.255319743E2,6.509356499E-1,-3.707802773E0,8.592426777E-1
1.255366617E2,7.546102405E-1,-3.797410011E0,8.222783804E-1
1.255413492E2,9.252514839E-1,-3.910937309E0,7.652325630E-1
1.255460366E2,7.801921964E-1,-4.010144234E0,7.932765484E-1
1.255507241E2,8.026500940E-1,-4.114169121E0,7.963032126E-1
1.255554115E2,7.629579902E-1,-4.160840511E0,8.031750917E-1
1.255600989E2,7.040839195E-1,-4.178902149E0,7.423001528E-1
1.255647864E2,7.169067264E-1,-4.254406929E0,6.424909830E-1
1.255694738E2,6.290687323E-1,-4.258225918E0,6.186600924E-1
1.255741613E2,6.653804779E-1,-4.142577648E0,5.850377083E-1
1.255788487E2,6.969584227E-1,-4.098718166E0,5.084069967E-1
1.255835361E2,7.574968338E-1,-4.026119232E0,4.463931322E-1
1.255882236E2,5.838388801E-1,-3.877054691E0,3.033585548E-1
1.255929110E2,7.075328827E-1,-3.809241772E0,2.516237497E-1
1.255975985E2,7.365579605E-1,-3.693451881E0,1.384001970E-1
1.256022859E2,5.275010467E-1,-3.534540176E0,-6.009304523E-2
1.256069733E2,4.532299042E-1,-3.299124718E0,-2.002692223E-1
1.256116608E2,5.185908675E-1,-3.054185867E0,-3.108328581E-1
1.256163482E2,6.567671299E-1,-2.814038277E0,-4.395576715E-1
1.256210356E2,5.473245978E-1,-2.607402325E0,-5.770298243E-1
1.256257231E2,3.767272234E-1,-2.410362244E0,-7.088589668E-1
1.256304105E2,3.936277032E-1,-2.184666157E0,-8.111388683E-1
1.256350979E2,3.634474277E-1,-1.982904911E0,-8.980032206E-1
1.256397854E2,3.291134238E-1,-1.795470715E0,-9.787831306E-1
1.256444728E2,2.140364051E-1,-1.608003616E0,-1.019931436E0
1.256491602E2,1.569101810E-1,-1.406162262E0,-1.093143702E0
1.256538477E2,5.715143681E-2,-1.218645096E0,-1.093154669E0
1.256585351E2,1.061288118E-1,-1.050195694E0,-1.077368498E0
1.256632226E2,6.472724676E-2,-9.438047409E-1,-1.060178280E0
1.256679100E2,-1.342236996E-1,-7.130384445E-1,-1.032094240E0
1.256725975E2,-1.607568264E-1,-6.018686295E-1,-1.050799966E0
1.256772849E2,-1.536325216E-1,-5.241127014E-1,-1.058942199E0
1.256819723E2,-1.797701120E-1,-3.936939240E-1,-9.944213629E-1
1.256866598E2,-2.009999752E-1,-2.346239090E-1,-1.010498881E0
1.256913472E2,-1.601545811E-1,-1.330022812E-1,-1.030698180E0
1.256960347E2,-1.912878752E-1,-7.925891876E-2,-1.103063464E0
1.257007221E2,-1.463609934E-1,6.045722961E-2,-1.160745025E0
1.257054096E2,-1.499063969E-1,2.381887436E-1,-1.242184639E0
1.257100970E2,-1.255278587E-1,4.538631439E-1,-1.285310030E0
1.257147844E2,-1.642042994E-1,6.930646896E-1,-1.376301289E0
1.257194718E2,-1.321759820E-1,9.270753860E-1,-1.452939868E0
1.257241593E2,-1.346399188E-1,1.174998283E0,-1.596658111E0
1.257288467E2,-1.236861348E-1,1.412911415E0,-1.735765338E0
1.257335342E2,-1.711491346E-1,1.592981339E0,-1.894382119E0
1.257382216E2,-1.577234864E-1,1.829995155E0,-1.971958041E0
1.257429090E2,-3.062212467E-2,2.061801910E0,-2.064060688E0
1.257475965E2,-3.366059065E-2,2.178487778E0,-2.223238468E0
1.257522839E2,-5.656993389E-2,2.299725533E0,-2.282014847E0
1.257569714E2,-6.568330526E-2,2.320397377E0,-2.412485123E0
1.257616588E2,-6.561261415E-2,2.321928024E0,-2.504472256E0
1.257663462E2,-6.583398581E-2,2.223125458E0,-2.581777096E0
1.257710337E2,-1.360923052E-2,2.091094017E0,-2.582030296E0
1.257757211E2,1.466351748E-2,1.887688637E0,-2.595934391E0
1.257804086E2,4.305553436E-2,1.756459236E0,-2.575355291E0
1.257850960E2,4.317015409E-2,1.740455627E0,-2.500713587E0
1.257897834E2,1.201960444E-1,1.839635849E0,-2.381100178E0
1.257944709E2,2.455486059E-1,1.953604698E0,-2.130012035E0
1.257991583E2,4.289308190E-1,2.068161964E0,-1.871194124E0
1.258038458E2,6.369125843E-1,2.231170654E0,-1.637900472E0
1.258085332E2,8.121564984E-1,2.452120781E0,-1.501949072E0
1.258132206E2,9.932907820E-1,2.640113831E0,-1.391831994E0
1.258179080E2,1.161316514E0,2.776010513E0,-1.355791330E0
1.258225955E2,1.192157388E0,2.907540321E0,-1.394525766E0
1.258272829E2,1.071552873E0,3.044101715E0,-1.422760487E0
1.258319704E2,8.617950082E-1,3.180798531E0,-1.450592279E0
1.258366578E2,5.198332071E-1,3.422606468E0,-1.430992126E0
1.258413452E2,2.179791331E-1,3.578122139E0,-1.259264708E0
1.258460327E2,-1.633723378E-1,3.747723579E0,-1.041157961E0
1.258507201E2,-4.758051634E-1,3.921739578E0,-8.153693676E-1
1.258554076E2,-7.766013145E-1,3.956718445E0,-5.486907959E-1
1.258600950E2,-1.032182217E0,3.857567787E0,-2.987079620E-1
1.258647824E2,-1.228168368E0,3.681765556E0,-5.122828484E-2
1.258694699E2,-1.359938383E0,3.429407120E0,2.511653900E-1
1.258741573E2,-1.413496852E0,3.134082794E0,5.130943060E-1
